ImageId,CellId,Cell_10_FAP,Cell_11_ITGA11,Cell_12_FOXP3,Cell_13_CD4,Cell_14_ECad,Cell_15_CD68,Cell_16_CD20,Cell_17_CD8,Cell_18_TenascinC,Cell_19_GranzymeB,Cell_1_aSMA,Cell_20_Ki67,Cell_21_Collagen1,Cell_22_FSP1,Cell_23_CD146,Cell_24_CD90,Cell_25_DNA1,Cell_26_DNA,Cell_2_EGFR,Cell_3_Podoplanin,Cell_4_YAP1,Cell_5_Caveolin,Cell_6_CD16,Cell_7_CD163,Cell_8_CD140b,Cell_9_CD31,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,neighbour_4_CellId8
65535,475,0.0140845067799091,0,0.0422535203397274,0.140845075249672,0.239436626434326,0.760563373565674,0,0.0281690135598183,0,0.16901408135891,2.33802819252014,0,2.97183108329773,0.774647891521454,2,1.43661975860596,207.253524780273,369.014099121094,0.211267605423927,0.338028162717819,0,0.676056325435638,0.225352108478546,0.901408433914185,0.676056325435638,1.11267602443695,71,0.643554270267487,0.972602725028992,0.717171728610992,1,28.2840003967285,11.0189027786255,8.43387317657471,16.0946941375732,605.478881835938,114.042251586914,0.457142857142857,2,467,494,0,0,0,0,0,0
65535,476,0,0,0,0,0,0,0,0,0,0.0588235296308994,0,0,0.0588235296308994,0,0.117647059261799,0,58.1176452636719,109.64705657959,0,0,0,0,0,0,0.0588235296308994,0.176470592617989,17,0.610958516597748,1,0.850000023841858,1,11.4209995269775,5.30899429321289,4.20293235778809,74.8283767700195,679.411743164063,114.117645263672,0.785714285714286,2,425,502,0,0,0,0,0,0
65535,477,0.00724637694656849,0,0.130434781312943,0.0362318828701973,3.97101449966431,2.49275350570679,0,0.18840579688549,0,0.898550748825073,0.644927561283112,0.0434782616794109,0.362318843603134,0.108695648610592,0.0579710155725479,0.18840579688549,227.978256225586,409.108703613281,6.77536249160767,0.00724637694656849,0.137681156396866,0.0724637657403946,0.0434782616794109,0.0217391308397055,0.507246375083923,0.195652171969414,138,0.552041053771973,0.932432413101196,0.657142877578735,1,41.4090003967285,14.8163690567017,12.3541393280029,-32.3549957275391,374.384063720703,115.115943908691,1,6,422,431,449,481,514,531,0,0
65535,478,0.113636367022991,0.272727280855179,0.0909090936183929,0.159090906381607,12.8409090042114,0.727272748947144,0,0.159090906381607,0.0227272734045982,0.409090906381607,0.590909063816071,0.568181812763214,0.568181812763214,0.0681818202137947,0.204545453190804,0.454545468091965,274.090911865234,495.772735595703,4.45454549789429,0.0227272734045982,1.18181812763214,0.636363625526428,0.0909090936183929,0,0.454545468091965,21.8863639831543,44,0.891077280044556,0.936170220375061,0.800000011920929,1,24.2229995727539,11.5512094497681,5.24253416061401,83.0490875244141,582.636352539063,115.5,1,5,441,469,484,501,518,0,0,0
65535,479,0,0,0.165048539638519,0.029126213863492,9.76699066162109,1.53398060798645,0,0.174757286906242,0,0.388349503278732,0.184466019272804,0,0.45631068944931,0.145631074905396,0.0388349518179893,0.446601927280426,185.58251953125,331.621368408203,9.77669906616211,0.00970873795449734,0.135922327637672,0.00970873795449734,0.106796115636826,0,0.524271845817566,0.0194174759089947,103,0.768404006958008,0.980952382087708,0.817460298538208,1,35.0820007324219,14.4415006637573,9.24205589294434,78.8631744384766,729.174743652344,114.679611206055,0.785714285714286,2,465,496,0,0,0,0,0,0
65535,480,0,0,0.0714285746216774,0,14.5714282989502,2.07142853736877,0,0.214285716414452,0,0.0714285746216774,0.428571432828903,0,0.357142865657806,0.0714285746216774,0,0,66.1428604125977,120.857139587402,17.6428565979004,0.0714285746216774,0.0714285746216774,0,0,0,0.28571429848671,0,14,0.511342585086823,0.933333337306976,0.699999988079071,1,10.6850004196167,4.73591041564941,4.06993246078491,-81.9177474975586,350.428558349609,114.214286804199,0.923076923076923,2,421,468,0,0,0,0,0,0
65535,481,0.00729927001520991,0,0.197080299258232,0.0437956191599369,7.60583925247192,2.27007293701172,0,0.218978106975555,0,0.985401451587677,0.262773722410202,0,0.328467160463333,0.116788320243359,0.102189779281616,0.226277366280556,180.912414550781,327.978088378906,7.77372264862061,0.0291970800608397,0.255474448204041,0.0802919715642929,0.00729927001520991,0,0.481751829385757,0.569343090057373,137,0.668826580047607,0.964788734912872,0.702564120292664,1,40.8300018310547,15.5343494415283,11.5485219955444,22.1835689544678,388.14599609375,116.708030700684,0.846153846153846,5,449,450,477,531,536,0,0,0
65535,482,0.0199999995529652,0,0.159999996423721,0.0799999982118607,8.68000030517578,2.27999997138977,0.0199999995529652,0.300000011920929,0.0199999995529652,0.439999997615814,0.100000001490116,0.0199999995529652,0.439999997615814,0.100000001490116,0.0199999995529652,0.439999997615814,120.440002441406,206.339996337891,10.2600002288818,0.0399999991059303,0.200000002980232,0,0,0,0.319999992847443,0.100000001490116,50,0.725234389305115,0.92592591047287,0.793650805950165,1,23.5779991149902,9.77092170715332,6.72729969024658,20.619068145752,694.159973144531,114.839996337891,0.714285714285714,3,458,487,502,0,0,0,0,0
65535,483,0,0,0,0,0,0,0,0,0,0,0,0.142857149243355,0,0,0,0.142857149243355,69.2857131958008,135.857147216797,0,0,0,0,0,0,0,0,7,0.688972473144531,0.875,0.777777791023254,1,6.83099985122681,3.76358342170715,2.72779822349548,-30.4726982116699,529.857116699219,115.285713195801,1,3,461,462,503,0,0,0,0,0
65535,484,0,0,0.198347106575966,0.0165289249271154,9.04958724975586,1.24793386459351,0,0.0743801668286324,0,0.553718984127045,0.801652908325195,0.0413223132491112,0.314049601554871,0.0661156997084618,0.239669427275658,0.247933879494667,290.438018798828,513.008239746094,3.35537195205688,0,0.429752051830292,0.190082639455795,0.0165289249271154,0.0413223132491112,0.32231405377388,1.22314047813416,121,0.703908324241638,0.960317432880402,0.785714268684387,1,38.265998840332,14.8806772232056,10.5696086883545,77.2338027954102,575.702453613281,115.727272033691,0.977777777777778,7,415,441,474,478,501,517,518,0
65535,485,0.00520833348855376,0,0.0989583358168602,0.0625,11.265625,0.942708313465118,0.0104166669771075,0.125,0.00520833348855376,0.635416686534882,0.255208343267441,0,1.015625,0.0364583320915699,0.302083343267441,0.265625,137.40104675293,242.15625,8.828125,0,0.604166686534882,0.265625,0.0520833320915699,0.00520833348855376,0.567708313465118,1.00520837306976,192,0.564722657203674,0.955223858356476,0.711111128330231,1,47.6860008239746,17.317569732666,14.2918567657471,6.59937143325806,652.348937988281,116.119789123535,0.622950819672131,3,452,499,532,0,0,0,0,0
65535,486,0.00980392191559076,0,0.235294118523598,0.0588235296308994,17.2156867980957,1.16666662693024,0.0294117648154497,0.264705896377563,0,0.862745106220245,0.911764681339264,0,0.362745106220245,0.0882352963089943,0.107843138277531,0.205882355570793,172,303.117645263672,11.5490198135376,0.0196078438311815,1.38235294818878,0.117647059261799,0.0686274543404579,0,0.323529422283173,0.7156862616539,102,0.495632499456406,0.980769217014313,0.850000023841858,1,33.1220016479492,12.3010206222534,10.6838350296021,-80.7116851806641,5.53921556472778,116.31372833252,0.8,4,428,437,489,526,0,0,0,0
